run,Run Title,Alternative,NPV,IRR,AVE_IRI
373,T3Run193 Project Analysis,Upgrade,20648776,61.04000092,5.230000019
374,T3Run193 Project Analysis,Regravelling,26885868,544.9699707,6.610000134
375,T3Run194 Project Analysis,Upgrade,21144702,62.22999954,5.21999979
376,T3Run194 Project Analysis,Regravelling,23902806,464.6300049,6.610000134
377,T3Run195 Project Analysis,Upgrade,23308522,66.55000305,5.5
378,T3Run195 Project Analysis,Regravelling,26058118,507.1400146,6.710000038
379,T3Run197 Project Analysis,Upgrade,57836432,147.6300049,5.699999809
380,T3Run197 Project Analysis,Regravelling,75101912,-9999.990234,6.940000057
381,T3Run198 Project Analysis,Upgrade,56214872,144.1799927,5.579999924
382,T3Run198 Project Analysis,Regravelling,70842192,-9999.990234,6.889999866
383,T3Run199 Project Analysis,Upgrade,58888700,149.8999939,5.760000229
384,T3Run199 Project Analysis,Regravelling,76045528,-9999.990234,6.96999979
385,T3Run200 Project Analysis,Upgrade,57290076,146.5899963,5.619999886
386,T3Run200 Project Analysis,Regravelling,68978000,-9999.990234,6.909999847
387,T3Run201 Project Analysis,Upgrade,58432104,149.3099976,5.610000134
388,T3Run201 Project Analysis,Regravelling,62268816,-9999.990234,6.900000095
389,T3Run202 Project Analysis,Upgrade,63996996,161.1799927,6
390,T3Run202 Project Analysis,Regravelling,67693768,-9999.990234,7.070000172
391,T3Run203 Project Analysis,Upgrade,71854992,180.3000031,6.090000153
392,T3Run203 Project Analysis,Regravelling,58198796,-9999.990234,7.110000134
393,T3Run204 Project Analysis,Upgrade,289086016,703.4899902,6.590000153
394,T3Run204 Project Analysis,Regravelling,339358080,-9999.990234,8.670000076
395,T3Run205 Project Analysis,Upgrade,281313440,685.1500244,6.400000095
396,T3Run205 Project Analysis,Regravelling,321334752,-9999.990234,8.5
397,T3Run206 Project Analysis,Upgrade,294090176,715.3099976,6.699999809
398,T3Run206 Project Analysis,Regravelling,342878912,-9999.990234,8.760000229
399,T3Run207 Project Analysis,Upgrade,286361280,697.1099854,6.46999979
400,T3Run207 Project Analysis,Regravelling,312162976,-9999.990234,8.56000042
401,T3Run208 Project Analysis,Upgrade,291574528,709.5100098,6.460000038
402,T3Run208 Project Analysis,Regravelling,287226336,-9999.990234,8.550000191
403,T3Run209 Project Analysis,Upgrade,318178272,772.3099976,7.070000172
404,T3Run209 Project Analysis,Regravelling,307321408,-9999.990234,9.100000381
405,T3Run210 Project Analysis,Upgrade,353930560,857.6599731,7.210000038
406,T3Run210 Project Analysis,Regravelling,268672192,-9999.990234,9.220000267
407,T3Run211 Project Analysis,Upgrade,26094520,62.02999878,3.849999905
408,T3Run211 Project Analysis,Regravelling,22739840,-9999.990234,7.199999809
409,T3Run212 Project Analysis,Upgrade,25209398,60.45000076,3.799999952
410,T3Run212 Project Analysis,Regravelling,22962028,-9999.990234,6.760000229
411,T3Run213 Project Analysis,Upgrade,26735064,63.43000031,3.880000114
412,T3Run213 Project Analysis,Regravelling,23061444,-9999.990234,7.25
413,T3Run214 Project Analysis,Upgrade,25881414,62.00999832,3.819999933
414,T3Run214 Project Analysis,Regravelling,22436498,-9999.990234,6.789999962
415,T3Run215 Project Analysis,Upgrade,26620214,64.01999664,3.809999943
416,T3Run215 Project Analysis,Regravelling,20203170,-9999.990234,6.78000021
417,T3Run216 Project Analysis,Upgrade,29940278,71.01999664,3.980000019
418,T3Run216 Project Analysis,Regravelling,22733936,-9999.990234,7.039999962
419,T3Run217 Project Analysis,Upgrade,33976048,80.30999756,4.019999981
420,T3Run217 Project Analysis,Regravelling,20257304,849.9699707,6.75
421,T3Run218 Project Analysis,Upgrade,74048304,157.1799927,4.309999943
422,T3Run218 Project Analysis,Regravelling,56872852,-9999.990234,8.079999924
423,T3Run220 Project Analysis,Upgrade,75486328,159.6900024,4.360000134
424,T3Run220 Project Analysis,Regravelling,63497608,-9999.990234,7.639999866
425,T3Run221 Project Analysis,Upgrade,73592584,159.9100037,4.260000229
426,T3Run221 Project Analysis,Regravelling,57977152,-9999.990234,7.489999771
427,T3Run222 Project Analysis,Upgrade,74978632,162.8399963,4.260000229
428,T3Run222 Project Analysis,Regravelling,57230736,-9999.990234,7.090000153
429,T3Run223 Project Analysis,Upgrade,82841544,177.3500061,4.510000229
430,T3Run223 Project Analysis,Regravelling,63753820,-9999.990234,7.400000095
431,T3Run224 Project Analysis,Upgrade,91504872,197.4600067,4.570000172
432,T3Run224 Project Analysis,Regravelling,58175196,-9999.990234,7.110000134
433,T3Run225 Project Analysis,Upgrade,376622720,819.7199707,5.650000095
434,T3Run225 Project Analysis,Regravelling,299887680,-9999.990234,9.840000153
435,T3Run226 Project Analysis,Upgrade,365358304,795.8099976,5.510000229
436,T3Run226 Project Analysis,Regravelling,283038656,-9999.990234,9.569999695
437,T3Run227 Project Analysis,Upgrade,383692224,834.7299805,5.730000019
438,T3Run227 Project Analysis,Regravelling,302619328,-9999.990234,9.979999542
439,T3Run228 Project Analysis,Upgrade,372343136,812.789978,5.559999943
440,T3Run228 Project Analysis,Regravelling,307337952,-9999.990234,9.140000343
441,T3Run229 Project Analysis,Upgrade,378653472,826.2399902,5.550000191
442,T3Run229 Project Analysis,Regravelling,285546560,-9999.990234,9.130000114
443,T3Run231 Project Analysis,Upgrade,454614752,-9999.990234,6.150000095
444,T3Run231 Project Analysis,Regravelling,291335104,-9999.990234,9.529999733
445,T3Run232 Project Analysis,Upgrade,26094520,62.02999878,3.849999905
446,T3Run232 Project Analysis,Regravelling,22739840,-9999.990234,7.199999809
447,T3Run233 Project Analysis,Upgrade,25209398,60.45000076,3.799999952
448,T3Run233 Project Analysis,Regravelling,22962028,-9999.990234,6.760000229
449,T3Run234 Project Analysis,Upgrade,26735064,63.43000031,3.880000114
450,T3Run234 Project Analysis,Regravelling,23061444,-9999.990234,7.25
451,T3Run235 Project Analysis,Upgrade,25881414,62.00999832,3.819999933
452,T3Run235 Project Analysis,Regravelling,22436498,-9999.990234,6.789999962
453,T3Run236 Project Analysis,Upgrade,26620214,64.01999664,3.809999943
454,T3Run236 Project Analysis,Regravelling,20203170,-9999.990234,6.78000021
455,T3Run237 Project Analysis,Upgrade,29940278,71.01999664,3.980000019
456,T3Run237 Project Analysis,Regravelling,22733936,-9999.990234,7.039999962
457,T3Run238 Project Analysis,Upgrade,33976048,80.30999756,4.019999981
458,T3Run238 Project Analysis,Regravelling,20257304,849.9699707,6.75
459,T3Run239 Project Analysis,Upgrade,74048304,157.1799927,4.309999943
460,T3Run239 Project Analysis,Regravelling,56872852,-9999.990234,8.079999924
461,T3Run240 Project Analysis,Upgrade,71779488,153.3200073,4.239999771
462,T3Run240 Project Analysis,Regravelling,58917356,-9999.990234,7.449999809
463,T3Run241 Project Analysis,Upgrade,75486328,159.6900024,4.360000134
464,T3Run241 Project Analysis,Regravelling,63497608,-9999.990234,7.639999866
465,T3Run242 Project Analysis,Upgrade,73592584,159.9100037,4.260000229
466,T3Run242 Project Analysis,Regravelling,57977152,-9999.990234,7.489999771
467,T3Run243 Project Analysis,Upgrade,74978632,162.8399963,4.260000229
468,T3Run243 Project Analysis,Regravelling,57230736,-9999.990234,7.090000153
469,T3Run244 Project Analysis,Upgrade,82841544,177.3500061,4.510000229
470,T3Run244 Project Analysis,Regravelling,63753820,-9999.990234,7.400000095
471,T3Run245 Project Analysis,Upgrade,91504872,197.4600067,4.570000172
472,T3Run245 Project Analysis,Regravelling,58175196,-9999.990234,7.110000134
473,T3Run246 Project Analysis,Upgrade,376622720,819.7199707,5.650000095
474,T3Run246 Project Analysis,Regravelling,299887680,-9999.990234,9.840000153
475,T3Run247 Project Analysis,Upgrade,365358304,795.8099976,5.510000229
476,T3Run247 Project Analysis,Regravelling,283038656,-9999.990234,9.569999695
477,T3Run248 Project Analysis,Upgrade,383692224,834.7299805,5.730000019
478,T3Run248 Project Analysis,Regravelling,302619328,-9999.990234,9.979999542
479,T3Run249 Project Analysis,Upgrade,372343136,812.789978,5.559999943
480,T3Run249 Project Analysis,Regravelling,307337952,-9999.990234,9.140000343
481,T3Run250 Project Analysis,Upgrade,378653472,826.2399902,5.550000191
482,T3Run250 Project Analysis,Regravelling,285546560,-9999.990234,9.130000114
483,T3Run251 Project Analysis,Upgrade,416995328,-9999.990234,6.039999962
484,T3Run251 Project Analysis,Regravelling,310073984,-9999.990234,9.869999886
485,T3Run252 Project Analysis,Upgrade,454614752,-9999.990234,6.150000095
486,T3Run252 Project Analysis,Regravelling,291335104,-9999.990234,9.529999733
487,T3Run253 Project Analysis,Upgrade,27942470,70.51999664,4.75
488,T3Run253 Project Analysis,Regravelling,32609536,-9999.990234,6.690000057
489,T3Run254 Project Analysis,Upgrade,27012560,68.80999756,4.659999847
490,T3Run254 Project Analysis,Regravelling,30352810,-9999.990234,6.639999866
491,T3Run255 Project Analysis,Upgrade,28535488,71.62000275,4.800000191
492,T3Run255 Project Analysis,Regravelling,33170232,-9999.990234,6.710000038
493,T3Run256 Project Analysis,Upgrade,27607682,69.95999908,4.690000057
494,T3Run256 Project Analysis,Regravelling,29695272,-9999.990234,6.659999847
495,T3Run257 Project Analysis,Upgrade,28224262,71.29000092,4.690000057
496,T3Run257 Project Analysis,Regravelling,26683752,-9999.990234,6.659999847
497,T3Run258 Project Analysis,Upgrade,31378736,77.01000214,4.96999979
498,T3Run258 Project Analysis,Regravelling,29955714,-9999.990234,6.800000191
499,T3Run259 Project Analysis,Upgrade,35193072,85.52999878,5.039999962
500,T3Run259 Project Analysis,Regravelling,25028786,566.9199829,6.840000153
501,T3Run260 Project Analysis,Upgrade,75964472,171.1799927,5.309999943
502,T3Run260 Project Analysis,Regravelling,84349912,-9999.990234,7.159999847
503,T3Run261 Project Analysis,Upgrade,73614392,166.6399994,5.190000057
504,T3Run261 Project Analysis,Regravelling,79180464,-9999.990234,7.079999924
505,T3Run262 Project Analysis,Upgrade,77449400,174.0800018,5.380000114
506,T3Run262 Project Analysis,Regravelling,85679512,-9999.990234,7.199999809
507,T3Run263 Project Analysis,Upgrade,75096520,169.7599945,5.239999771
508,T3Run263 Project Analysis,Regravelling,77822216,-9999.990234,7.110000134
509,T3Run264 Project Analysis,Upgrade,76479976,172.7100067,5.230000019
510,T3Run264 Project Analysis,Regravelling,70745704,-9999.990234,7.099999905
511,T3Run265 Project Analysis,Upgrade,84486256,188.2299957,5.630000114
512,T3Run265 Project Analysis,Regravelling,78404816,-9999.990234,7.349999905
513,T3Run266 Project Analysis,Upgrade,92897816,206.9199982,5.710000038
514,T3Run266 Project Analysis,Regravelling,66860756,-9999.990234,7.400000095
515,T3Run267 Project Analysis,Upgrade,375319552,824.4500122,6.659999847
516,T3Run267 Project Analysis,Regravelling,374024128,-9999.990234,9.489999771
517,T3Run268 Project Analysis,Upgrade,364048768,800.4400024,6.46999979
518,T3Run268 Project Analysis,Regravelling,353078848,-9999.990234,9.260000229
519,T3Run269 Project Analysis,Upgrade,382392576,839.5200195,6.769999981
520,T3Run269 Project Analysis,Regravelling,377760032,-9999.990234,9.609999657
521,T3Run270 Project Analysis,Upgrade,370868896,815.0900269,6.550000191
522,T3Run270 Project Analysis,Regravelling,379808896,-9999.990234,8.859999657
523,T3Run271 Project Analysis,Upgrade,377178816,828.5499878,6.539999962
524,T3Run271 Project Analysis,Regravelling,352535616,-9999.990234,8.850000381
525,T3Run272 Project Analysis,Upgrade,415500032,-9999.990234,7.159999847
526,T3Run272 Project Analysis,Regravelling,382318496,-9999.990234,9.489999771
527,T3Run273 Project Analysis,Upgrade,453102560,-9999.990234,7.300000191
528,T3Run273 Project Analysis,Regravelling,329560160,-9999.990234,9.630000114
529,T3Run274 Project Analysis,Upgrade,28798646,71.87000275,5.010000229
530,T3Run274 Project Analysis,Regravelling,35941372,-9999.990234,6.599999905
531,T3Run275 Project Analysis,Upgrade,27848428,70.18000031,4.920000076
532,T3Run275 Project Analysis,Regravelling,33591616,868.8400269,6.559999943
533,T3Run276 Project Analysis,Upgrade,29401868,72.95999908,5.050000191
534,T3Run276 Project Analysis,Regravelling,36523724,-9999.990234,6.619999886
535,T3Run277 Project Analysis,Upgrade,28449842,71.33000183,4.949999809
536,T3Run277 Project Analysis,Regravelling,32867558,812.1900024,6.579999924
537,T3Run279 Project Analysis,Upgrade,32272452,78.26000214,5.230000019
538,T3Run279 Project Analysis,Regravelling,32845842,714.9299927,6.679999828
539,T3Run280 Project Analysis,Upgrade,36017716,86.62999725,5.289999962
540,T3Run280 Project Analysis,Regravelling,27493426,490.7900085,6.710000038
541,T3Run281 Project Analysis,Upgrade,77212392,172.8300018,5.489999771
542,T3Run281 Project Analysis,Regravelling,92233088,-9999.990234,6.96999979
543,T3Run282 Project Analysis,Upgrade,74817408,168.2899933,5.369999886
544,T3Run282 Project Analysis,Regravelling,86684840,-9999.990234,6.909999847
545,T3Run283 Project Analysis,Upgrade,78721464,175.7400055,5.550000191
546,T3Run283 Project Analysis,Regravelling,93628256,-9999.990234,7
547,T3Run284 Project Analysis,Upgrade,76280640,171.1999969,5.409999847
548,T3Run284 Project Analysis,Regravelling,84811728,-9999.990234,6.929999828
549,T3Run285 Project Analysis,Upgrade,77661296,174.1499939,5.400000095
550,T3Run285 Project Analysis,Regravelling,77034448,-9999.990234,6.929999828
551,T3Run287 Project Analysis,Upgrade,94140688,208.1799927,5.889999866
552,T3Run287 Project Analysis,Regravelling,72919920,-9999.990234,7.170000076
553,T3Run288 Project Analysis,Upgrade,378404320,824.6300049,6.550000191
554,T3Run288 Project Analysis,Regravelling,414411488,-9999.990234,9.039999962
555,T3Run289 Project Analysis,Upgrade,367063360,800.6199951,6.360000134
556,T3Run289 Project Analysis,Regravelling,391325600,-9999.990234,8.840000153
557,T3Run290 Project Analysis,Upgrade,385514976,839.7000122,6.650000095
558,T3Run290 Project Analysis,Regravelling,418625888,-9999.990234,9.149999619
559,T3Run291 Project Analysis,Upgrade,373900352,815.1599731,6.440000057
560,T3Run291 Project Analysis,Regravelling,382140576,-9999.990234,8.909999847
561,T3Run292 Project Analysis,Upgrade,380205920,828.6199951,6.429999828
562,T3Run292 Project Analysis,Regravelling,354921984,-9999.990234,8.899999619
563,T3Run293 Project Analysis,Upgrade,418756704,-9999.990234,7.039999962
564,T3Run293 Project Analysis,Regravelling,384997792,-9999.990234,9.539999962
565,T3Run294 Project Analysis,Regravelling,332095584,-9999.990234,9.68999958
566,T3Run294 Project Analysis,Minimum Maintenance (U),0,-9999.990234,24.03000069
567,T3Run295 Project Analysis,Upgrade,27201420,69.75,5.300000191
568,T3Run295 Project Analysis,Regravelling,35073372,606.7600098,6.690000057
569,T3Run296 Project Analysis,Upgrade,26405022,68.31999969,5.210000038
570,T3Run296 Project Analysis,Regravelling,32953130,569.1099854,6.650000095
571,T3Run297 Project Analysis,Upgrade,27722646,70.69000244,5.340000153
572,T3Run297 Project Analysis,Regravelling,35508692,617.0900269,6.699999809
573,T3Run298 Project Analysis,Upgrade,26952900,69.38999939,5.239999771
574,T3Run298 Project Analysis,Regravelling,32089944,559.6199951,6.659999847
575,T3Run299 Project Analysis,Upgrade,27561786,70.69000244,5.230000019
576,T3Run299 Project Analysis,Regravelling,28651660,477.8500061,6.659999847
577,T3Run300 Project Analysis,Upgrade,30288248,75.48999786,5.519999981
578,T3Run300 Project Analysis,Regravelling,31220460,521.1799927,6.769999981
579,T3Run301 Project Analysis,Upgrade,34515604,84.72000122,5.579999924
580,T3Run301 Project Analysis,Regravelling,26342470,436.2099915,6.800000191
581,T3Run302 Project Analysis,Upgrade,72686488,165.1499939,5.71999979
582,T3Run302 Project Analysis,Regravelling,87926904,-9999.990234,7.050000191
583,T3Run303 Project Analysis,Upgrade,70670424,161.3099976,5.590000153
584,T3Run303 Project Analysis,Regravelling,82974504,-9999.990234,7
585,T3Run304 Project Analysis,Upgrade,73992368,167.6799927,5.78000021
586,T3Run304 Project Analysis,Regravelling,89030360,-9999.990234,7.090000153
587,T3Run305 Project Analysis,Upgrade,72000816,163.9799957,5.639999866
588,T3Run305 Project Analysis,Regravelling,80814296,-9999.990234,7.019999981
589,T3Run306 Project Analysis,Upgrade,73404936,166.9799957,5.630000114
590,T3Run306 Project Analysis,Regravelling,73107320,-9999.990234,7.010000229
591,T3Run307 Project Analysis,Upgrade,80319624,180.1999969,6.019999981
592,T3Run307 Project Analysis,Regravelling,79448688,-9999.990234,7.199999809
593,T3Run308 Project Analysis,Upgrade,89964928,201.25,6.110000134
594,T3Run308 Project Analysis,Regravelling,68566392,-9999.990234,7.25
595,T3Run309 Project Analysis,Upgrade,356245920,777.9099731,6.639999866
596,T3Run309 Project Analysis,Regravelling,382478400,-9999.990234,9.100000381
597,T3Run310 Project Analysis,Upgrade,346690816,757.6699829,6.449999809
598,T3Run310 Project Analysis,Regravelling,362101056,-9999.990234,8.899999619
599,T3Run311 Project Analysis,Upgrade,362398784,790.9500122,6.75
600,T3Run311 Project Analysis,Regravelling,385281888,-9999.990234,9.210000038
601,T3Run312 Project Analysis,Upgrade,352899200,770.8599854,6.519999981
602,T3Run312 Project Analysis,Regravelling,351550304,-9999.990234,8.970000267
603,T3Run313 Project Analysis,Upgrade,359315328,784.5499878,6.510000229
604,T3Run313 Project Analysis,Regravelling,324497920,-9999.990234,8.960000038
605,T3Run314 Project Analysis,Upgrade,392021792,853.8200073,7.130000114
606,T3Run314 Project Analysis,Regravelling,345797056,-9999.990234,9.600000381
607,T3Run315 Project Analysis,Upgrade,436043520,-9999.990234,7.260000229
608,T3Run315 Project Analysis,Regravelling,302616032,-9999.990234,9.75
609,T3Run316 Project Analysis,Upgrade,34265816,70.51000214,3.869999886
610,T3Run316 Project Analysis,Regravelling,29023792,-9999.990234,7.28000021
611,T3Run317 Project Analysis,Upgrade,33156926,68.76000214,3.809999943
612,T3Run317 Project Analysis,Regravelling,29137674,-9999.990234,6.829999924
613,T3Run318 Project Analysis,Upgrade,35052088,72.01999664,3.900000095
614,T3Run318 Project Analysis,Regravelling,29428426,-9999.990234,7.340000153
615,T3Run319 Project Analysis,Upgrade,33977184,70.47000122,3.829999924
616,T3Run319 Project Analysis,Regravelling,28491908,-9999.990234,6.860000134
617,T3Run320 Project Analysis,Upgrade,34870492,72.73000336,3.829999924
618,T3Run320 Project Analysis,Regravelling,25773124,-9999.990234,6.849999905
619,T3Run321 Project Analysis,Upgrade,38993896,80.43000031,4
620,T3Run321 Project Analysis,Regravelling,28871548,-9999.990234,7.130000114
621,T3Run322 Project Analysis,Upgrade,43876420,90.51000214,4.039999962
622,T3Run322 Project Analysis,Regravelling,25673668,-9999.990234,6.840000153
623,T3Run323 Project Analysis,Upgrade,93479664,175.7299957,4.340000153
624,T3Run323 Project Analysis,Regravelling,71152624,-9999.990234,8.25
625,T3Run324 Project Analysis,Upgrade,90640872,171.4400024,4.260000229
626,T3Run324 Project Analysis,Regravelling,72993448,-9999.990234,7.599999905
627,T3Run325 Project Analysis,Upgrade,95277824,178.5399933,4.389999866
628,T3Run325 Project Analysis,Regravelling,78619240,-9999.990234,7.809999943
629,T3Run326 Project Analysis,Upgrade,92850688,178.9700012,4.289999962
630,T3Run326 Project Analysis,Regravelling,71798048,-9999.990234,7.650000095
631,T3Run327 Project Analysis,Upgrade,94560680,182.1999969,4.289999962
632,T3Run327 Project Analysis,Regravelling,70452176,-9999.990234,7.239999771
633,T3Run328 Project Analysis,Upgrade,104384872,198.3800049,4.539999962
634,T3Run328 Project Analysis,Regravelling,78319928,-9999.990234,7.579999924
635,T3Run329 Project Analysis,Upgrade,114976408,220.3999939,4.599999905
636,T3Run329 Project Analysis,Regravelling,71065248,-9999.990234,7.289999962
637,T3Run330 Project Analysis,Upgrade,463057856,-9999.990234,5.909999847
638,T3Run330 Project Analysis,Regravelling,346512096,-9999.990234,10.35000038
639,T3Run331 Project Analysis,Upgrade,449146976,878.4699707,5.760000229
640,T3Run331 Project Analysis,Regravelling,327955104,-9999.990234,10.05000019
641,T3Run332 Project Analysis,Upgrade,471788096,-9999.990234,5.989999771
642,T3Run332 Project Analysis,Regravelling,349526336,-9999.990234,10.51000023
643,T3Run333 Project Analysis,Upgrade,457738112,897.1199951,5.820000172
644,T3Run333 Project Analysis,Regravelling,352608960,-9999.990234,9.640000343
645,T3Run334 Project Analysis,Upgrade,465528864,-9999.990234,5.809999943
646,T3Run334 Project Analysis,Regravelling,329299968,-9999.990234,9.619999886
647,T3Run335 Project Analysis,Upgrade,512865824,-9999.990234,6.309999943
648,T3Run335 Project Analysis,Regravelling,356397984,-9999.990234,10.47000027
649,T3Run336 Project Analysis,Upgrade,559304320,-9999.990234,6.409999847
650,T3Run336 Project Analysis,Regravelling,331965728,-9999.990234,10.14999962
651,T3Run337 Project Analysis,Upgrade,34265816,70.51000214,3.869999886
652,T3Run337 Project Analysis,Regravelling,29023792,-9999.990234,7.28000021
653,T3Run338 Project Analysis,Upgrade,33156926,68.76000214,3.809999943
654,T3Run338 Project Analysis,Regravelling,29137674,-9999.990234,6.829999924
655,T3Run339 Project Analysis,Upgrade,35052088,72.01999664,3.900000095
656,T3Run339 Project Analysis,Regravelling,29428426,-9999.990234,7.340000153
657,T3Run340 Project Analysis,Upgrade,33977184,70.47000122,3.829999924
658,T3Run340 Project Analysis,Regravelling,28491908,-9999.990234,6.860000134
659,T3Run341 Project Analysis,Upgrade,34870492,72.73000336,3.829999924
660,T3Run341 Project Analysis,Regravelling,25773124,-9999.990234,6.849999905
661,T3Run342 Project Analysis,Upgrade,38993896,80.43000031,4
662,T3Run342 Project Analysis,Regravelling,28871548,-9999.990234,7.130000114
663,T3Run343 Project Analysis,Upgrade,43876420,90.51000214,4.039999962
664,T3Run343 Project Analysis,Regravelling,25673668,-9999.990234,6.840000153
665,T3Run344 Project Analysis,Upgrade,93479664,175.7299957,4.340000153
666,T3Run344 Project Analysis,Regravelling,71152624,-9999.990234,8.25
667,T3Run345 Project Analysis,Upgrade,90640872,171.4400024,4.260000229
668,T3Run345 Project Analysis,Regravelling,72993448,-9999.990234,7.599999905
669,T3Run346 Project Analysis,Upgrade,95277824,178.5399933,4.389999866
670,T3Run346 Project Analysis,Regravelling,78619240,-9999.990234,7.809999943
671,T3Run347 Project Analysis,Upgrade,92850688,178.9700012,4.289999962
672,T3Run347 Project Analysis,Regravelling,71798048,-9999.990234,7.650000095
673,T3Run348 Project Analysis,Upgrade,94560680,182.1999969,4.289999962
674,T3Run348 Project Analysis,Regravelling,70452176,-9999.990234,7.239999771
675,T3Run349 Project Analysis,Upgrade,104384872,198.3800049,4.539999962
676,T3Run349 Project Analysis,Regravelling,78319928,-9999.990234,7.579999924
677,T3Run350 Project Analysis,Upgrade,114976408,220.3999939,4.599999905
678,T3Run350 Project Analysis,Regravelling,71065248,-9999.990234,7.289999962
679,T3Run351 Project Analysis,Upgrade,463057856,-9999.990234,5.909999847
680,T3Run351 Project Analysis,Regravelling,346512096,-9999.990234,10.35000038
681,T3Run352 Project Analysis,Upgrade,449146976,878.4699707,5.760000229
682,T3Run352 Project Analysis,Regravelling,327955104,-9999.990234,10.05000019
683,T3Run353 Project Analysis,Upgrade,471788096,-9999.990234,5.989999771
684,T3Run353 Project Analysis,Regravelling,349526336,-9999.990234,10.51000023
685,T3Run354 Project Analysis,Upgrade,457738112,897.1199951,5.820000172
686,T3Run354 Project Analysis,Regravelling,352608960,-9999.990234,9.640000343
687,T3Run355 Project Analysis,Upgrade,465528864,-9999.990234,5.809999943
688,T3Run355 Project Analysis,Regravelling,329299968,-9999.990234,9.619999886
689,T3Run356 Project Analysis,Upgrade,512865824,-9999.990234,6.309999943
690,T3Run356 Project Analysis,Regravelling,356397984,-9999.990234,10.47000027
691,T3Run357 Project Analysis,Upgrade,559304320,-9999.990234,6.409999847
692,T3Run357 Project Analysis,Regravelling,331965728,-9999.990234,10.14999962
693,T3Run358 Project Analysis,Upgrade,36202884,79.61000061,4.769999981
694,T3Run358 Project Analysis,Regravelling,39714596,-9999.990234,6.75
695,T3Run359 Project Analysis,Upgrade,35033996,77.72000122,4.679999828
696,T3Run359 Project Analysis,Regravelling,37050864,-9999.990234,6.699999809
697,T3Run360 Project Analysis,Upgrade,36946820,80.83000183,4.820000172
698,T3Run360 Project Analysis,Regravelling,40385272,-9999.990234,6.78000021
699,T3Run361 Project Analysis,Upgrade,35775720,78.98999786,4.710000038
700,T3Run361 Project Analysis,Regravelling,36264936,-9999.990234,6.71999979
701,T3Run362 Project Analysis,Upgrade,36533272,80.45999908,4.710000038
702,T3Run362 Project Analysis,Regravelling,32712900,-9999.990234,6.71999979
703,T3Run363 Project Analysis,Upgrade,40501516,86.80000305,5
704,T3Run363 Project Analysis,Regravelling,36613688,-9999.990234,6.880000114
705,T3Run364 Project Analysis,Upgrade,45159936,96.15000153,5.059999943
706,T3Run364 Project Analysis,Regravelling,30746922,596.9099731,6.920000076
707,T3Run365 Project Analysis,Upgrade,95407192,190.8699951,5.349999905
708,T3Run365 Project Analysis,Regravelling,100647504,-9999.990234,7.300000191
709,T3Run366 Project Analysis,Upgrade,92481352,185.8300018,5.21999979
710,T3Run366 Project Analysis,Regravelling,94547960,-9999.990234,7.21999979
711,T3Run367 Project Analysis,Upgrade,97253552,194.1000061,5.409999847
712,T3Run367 Project Analysis,Regravelling,102206400,-9999.990234,7.349999905
713,T3Run368 Project Analysis,Upgrade,94313736,189.2899933,5.269999981
714,T3Run368 Project Analysis,Regravelling,92881712,-9999.990234,7.25
715,T3Run369 Project Analysis,Upgrade,96020304,192.5299988,5.269999981
716,T3Run369 Project Analysis,Regravelling,84626736,-9999.990234,7.239999771
717,T3Run370 Project Analysis,Upgrade,105984480,209.7700043,5.659999847
718,T3Run370 Project Analysis,Regravelling,93694224,-9999.990234,7.519999981
719,T3Run371 Project Analysis,Upgrade,116338904,230.4100037,5.760000229
720,T3Run371 Project Analysis,Regravelling,80114400,-9999.990234,7.579999924
721,T3Run372 Project Analysis,Upgrade,451040416,-9999.990234,7.329999924
722,T3Run372 Project Analysis,Regravelling,423779424,-9999.990234,10
723,T3Run373 Project Analysis,Upgrade,437124448,883.0300293,7.139999866
724,T3Run373 Project Analysis,Regravelling,400966016,-9999.990234,9.739999771
725,T3Run374 Project Analysis,Upgrade,459773440,-9999.990234,7.429999828
726,T3Run374 Project Analysis,Regravelling,427828928,-9999.990234,10.14999962
727,T3Run375 Project Analysis,Upgrade,445541280,899.1400146,7.21999979
728,T3Run375 Project Analysis,Regravelling,426845920,-9999.990234,9.350000381
729,T3Run376 Project Analysis,Upgrade,453331680,-9999.990234,7.210000038
730,T3Run376 Project Analysis,Regravelling,397951744,-9999.990234,9.340000153
731,T3Run377 Project Analysis,Upgrade,500646656,-9999.990234,7.829999924
732,T3Run377 Project Analysis,Regravelling,430353760,-9999.990234,10.09000015
733,T3Run378 Project Analysis,Upgrade,547071552,-9999.990234,7.96999979
734,T3Run378 Project Analysis,Regravelling,370736000,-9999.990234,10.26000023
735,T3Run379 Project Analysis,Upgrade,37255932,81.05000305,5.019999981
736,T3Run379 Project Analysis,Regravelling,43308552,-9999.990234,6.670000076
737,T3Run380 Project Analysis,Upgrade,36058724,79.18000031,4.929999828
738,T3Run380 Project Analysis,Regravelling,40544616,891.7299805,6.630000114
739,T3Run381 Project Analysis,Upgrade,38014780,82.26999664,5.070000172
740,T3Run381 Project Analysis,Regravelling,44002828,-9999.990234,6.690000057
741,T3Run382 Project Analysis,Upgrade,36809612,80.45999908,4.960000038
742,T3Run382 Project Analysis,Regravelling,39690852,833.7800293,6.639999866
743,T3Run383 Project Analysis,Upgrade,37546156,81.83999634,4.960000038
744,T3Run383 Project Analysis,Regravelling,35706488,630.6300049,6.639999866
745,T3Run384 Project Analysis,Upgrade,41611532,88.12999725,5.239999771
746,T3Run384 Project Analysis,Regravelling,39762584,734.5100098,6.760000229
