Run Title,Alternative,NPV,IRR,AVE_IRI
T5Run78 Project Analysis,Reconstruction,1675697664.0,-9999.990234375,4.960000038146973
T5Run78 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.270000457763672
T5Run79 Project Analysis,Reconstruction,1662413824.0,-9999.990234375,4.960000038146973
T5Run79 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.270000457763672
T5Run80 Project Analysis,Reconstruction,1671304832.0,-9999.990234375,4.960000038146973
T5Run80 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.270000457763672
T5Run81 Project Analysis,Reconstruction,1613586560.0,-9999.990234375,4.96999979019165
T5Run81 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.270000457763672
T5Run82 Project Analysis,Reconstruction,1470469760.0,-9999.990234375,4.96999979019165
T5Run82 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.270000457763672
T5Run83 Project Analysis,Reconstruction,1376045312.0,-9999.990234375,4.96999979019165
T5Run83 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.270000457763672
T5Run84 Project Analysis,Reconstruction,1122907008.0,-9999.990234375,4.96999979019165
T5Run84 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,15.270000457763672
T5Run85 Project Analysis,Reconstruction,130946848.0,115.33000183105469,4.03000020980835
T5Run85 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,13.949999809265137
T5Run86 Project Analysis,Reconstruction,130276448.0,115.61000061035156,4.03000020980835
T5Run86 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,13.960000038146973
T5Run87 Project Analysis,Reconstruction,130636328.0,115.22000122070312,4.03000020980835
T5Run87 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,13.960000038146973
T5Run88 Project Analysis,Reconstruction,126543416.0,113.77999877929688,4.03000020980835
T5Run88 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,13.960000038146973
T5Run89 Project Analysis,Reconstruction,114507640.0,106.66000366210938,4.03000020980835
T5Run89 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,13.960000038146973
T5Run90 Project Analysis,Reconstruction,105685784.0,99.0999984741211,4.03000020980835
T5Run90 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,13.960000038146973
T5Run91 Project Analysis,Reconstruction,83460424.0,83.19000244140625,4.039999961853027
T5Run91 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,13.960000038146973
T5Run92 Project Analysis,Reconstruction,658534400.0,679.6099853515625,4.360000133514404
T5Run92 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.739999771118164
T5Run93 Project Analysis,Reconstruction,653299840.0,674.5599975585938,4.360000133514404
T5Run93 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.739999771118164
T5Run94 Project Analysis,Reconstruction,656803776.0,677.9500122070312,4.360000133514404
T5Run94 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.739999771118164
T5Run95 Project Analysis,Reconstruction,633830528.0,655.1500244140625,4.360000133514404
T5Run95 Project Analysis,Minimum Maintenance (B),0.0,-9999.990234375,14.739999771118164
