Run,Run Title,Alternative,NPV,IRR,AVE_IRI
384,T4Run384 Project Analysis,Overlay,196459440,79.87999725,3.369999886
385,T4Run385 Project Analysis,Overlay,160085392,72.66000366,3.369999886
386,T4Run386 Project Analysis,Overlay,1269119616,349.7600098,3.99000001
387,T4Run387 Project Analysis,Overlay,1261239808,361.4200134,3.99000001
388,T4Run388 Project Analysis,Overlay,1265383424,354.1700134,3.99000001
389,T4Run389 Project Analysis,Overlay,1225207936,370,4
390,T4Run390 Project Analysis,Overlay,1122810624,361.1400146,4.010000229
391,T4Run391 Project Analysis,Overlay,1042434688,337.1600037,4.010000229
392,T4Run392 Project Analysis,Overlay,852392576,302.0499878,4.03000021
393,T4Run393 Project Analysis,Overlay,3485580800,-9999.990234,6.010000229
394,T4Run394 Project Analysis,Overlay,3434488832,-9999.990234,6.010000229
395,T4Run395 Project Analysis,Overlay,3463950080,-9999.990234,6.010000229
396,T4Run396 Project Analysis,Overlay,3300431104,-9999.990234,6.019999981
397,T4Run397 Project Analysis,Overlay,2990635008,-9999.990234,6.039999962
398,T4Run398 Project Analysis,Overlay,2780801280,-9999.990234,6.039999962
399,T4Run399 Project Analysis,Overlay,2244825856,-9999.990234,6.070000172
400,T4Run400 Project Analysis,Overlay,266399520,109.9499969,4.570000172
401,T4Run401 Project Analysis,Overlay,264520176,111.6299973,4.570000172
402,T4Run402 Project Analysis,Overlay,265156784,110,4.570000172
403,T4Run403 Project Analysis,Overlay,256108112,111.2200012,4.570000172
404,T4Run404 Project Analysis,Overlay,234307408,108.2200012,4.570000172
405,T4Run405 Project Analysis,Overlay,214540880,98.23000336,4.570000172
406,T4Run406 Project Analysis,Overlay,172706768,86.69999695,4.579999924
407,T4Run407 Project Analysis,Overlay,1248642176,414.4299927,5.369999886
408,T4Run408 Project Analysis,Overlay,1234171392,422.5899963,5.380000114
409,T4Run409 Project Analysis,Overlay,1241177216,415.0100098,5.369999886
410,T4Run410 Project Analysis,Overlay,1189520128,421.8900146,5.380000114
411,T4Run411 Project Analysis,Overlay,1083324928,410.6000061,5.389999866
412,T4Run412 Project Analysis,Overlay,1000556672,367.7000122,5.400000095
413,T4Run413 Project Analysis,Overlay,810550400,321.6099854,5.409999847
414,T4Run414 Project Analysis,Overlay,3077337856,-9999.990234,7.300000191
415,T4Run415 Project Analysis,Overlay,3020886272,-9999.990234,7.300000191
416,T4Run416 Project Analysis,Overlay,3053358080,-9999.990234,7.300000191
417,T4Run417 Project Analysis,Overlay,2888098816,-9999.990234,7.309999943
418,T4Run418 Project Analysis,Overlay,2600623872,-9999.990234,7.329999924
419,T4Run419 Project Analysis,Overlay,2422366720,-9999.990234,7.329999924
420,T4Run420 Project Analysis,Overlay,1941227904,-9999.990234,7.360000134
