Run,Run Title,Alternative,NPV,IRR,AVE_IRI
207,T3Run207 Project Analysis,Upgrade,286361280,697.1099854,6.46999979
208,T3Run208 Project Analysis,Upgrade,291574528,709.5100098,6.460000038
209,T3Run209 Project Analysis,Upgrade,318178272,772.3099976,7.070000172
210,T3Run210 Project Analysis,Upgrade,353930560,857.6599731,7.210000038
211,T3Run211 Project Analysis,Upgrade,26094520,62.02999878,3.849999905
212,T3Run212 Project Analysis,Upgrade,25209398,60.45000076,3.799999952
213,T3Run213 Project Analysis,Upgrade,26735064,63.43000031,3.880000114
214,T3Run214 Project Analysis,Upgrade,25881414,62.00999832,3.819999933
215,T3Run215 Project Analysis,Upgrade,26620214,64.01999664,3.809999943
216,T3Run216 Project Analysis,Upgrade,29940278,71.01999664,3.980000019
217,T3Run217 Project Analysis,Upgrade,33976048,80.30999756,4.019999981
218,T3Run218 Project Analysis,Upgrade,74048304,157.1799927,4.309999943
219,T3Run219 Project Analysis,Upgrade,71779488,153.3200073,4.239999771
220,T3Run220 Project Analysis,Upgrade,75486328,159.6900024,4.360000134
221,T3Run221 Project Analysis,Upgrade,73592584,159.9100037,4.260000229
222,T3Run222 Project Analysis,Upgrade,74978632,162.8399963,4.260000229
223,T3Run223 Project Analysis,Upgrade,82841544,177.3500061,4.510000229
224,T3Run224 Project Analysis,Upgrade,91504872,197.4600067,4.570000172
225,T3Run225 Project Analysis,Upgrade,376622720,819.7199707,5.650000095
226,T3Run226 Project Analysis,Upgrade,365358304,795.8099976,5.510000229
227,T3Run227 Project Analysis,Upgrade,383692224,834.7299805,5.730000019
228,T3Run228 Project Analysis,Upgrade,372343136,812.789978,5.559999943
229,T3Run229 Project Analysis,Upgrade,378653472,826.2399902,5.550000191
230,T3Run230 Project Analysis,Upgrade,416995328,-9999.990234,6.04
231,T3Run231 Project Analysis,Upgrade,454614752,-9999.990234,6.150000095
232,T3Run232 Project Analysis,Upgrade,26094520,62.02999878,3.849999905
233,T3Run233 Project Analysis,Upgrade,25209398,60.45000076,3.799999952
234,T3Run234 Project Analysis,Upgrade,26735064,63.43000031,3.880000114
235,T3Run235 Project Analysis,Upgrade,25881414,62.00999832,3.819999933
236,T3Run236 Project Analysis,Upgrade,26620214,64.01999664,3.809999943
237,T3Run237 Project Analysis,Upgrade,29940278,71.01999664,3.980000019
238,T3Run238 Project Analysis,Upgrade,33976048,80.30999756,4.019999981
239,T3Run239 Project Analysis,Upgrade,74048304,157.1799927,4.309999943
240,T3Run240 Project Analysis,Upgrade,71779488,153.3200073,4.239999771
241,T3Run241 Project Analysis,Upgrade,75486328,159.6900024,4.360000134
242,T3Run242 Project Analysis,Upgrade,73592584,159.9100037,4.260000229
243,T3Run243 Project Analysis,Upgrade,74978632,162.8399963,4.260000229
244,T3Run244 Project Analysis,Upgrade,82841544,177.3500061,4.510000229
245,T3Run245 Project Analysis,Upgrade,91504872,197.4600067,4.570000172
