Run Title,Alternative,NPV,IRR,AVE_IRI
T6Run43 Project Analysis,Reseal,-1179277.5,10.829999923706055,7.800000190734863
T6Run43 Project Analysis,Overlay,39662448.0,46.43000030517578,3.1500000953674316
T6Run44 Project Analysis,Overlay,40924388.0,48.099998474121094,3.1500000953674316
T6Run44 Project Analysis,Reconstruction,34301376.0,33.0,2.880000114440918
T6Run45 Project Analysis,Reseal,-1264446.25,10.75,7.800000190734863
T6Run45 Project Analysis,Overlay,40218900.0,47.40999984741211,3.1500000953674316
T6Run46 Project Analysis,Reseal,-1723124.38,10.220000267028809,7.800000190734863
T6Run46 Project Analysis,Overlay,41563304.0,49.900001525878906,3.1500000953674316
T6Run47 Project Analysis,Reseal,-2622629.25,9.0600004196167,7.800000190734863
T6Run47 Project Analysis,Overlay,38955848.0,48.349998474121094,3.1500000953674316
T6Run48 Project Analysis,Reseal,-3303925.25,8.229999542236328,7.800000190734863
T6Run48 Project Analysis,Overlay,35485328.0,46.880001068115234,3.1500000953674316
T6Run49 Project Analysis,Reseal,-4879837.0,5.639999866485596,7.800000190734863
T6Run49 Project Analysis,Overlay,28685430.0,42.20000076293945,3.1600000858306885
T6Run50 Project Analysis,Reseal,63152848.0,36.4900016784668,8.489999771118164
T6Run50 Project Analysis,Overlay,260684640.0,168.57000732421875,3.2799999713897705
T6Run51 Project Analysis,Reseal,62079136.0,36.599998474121094,8.489999771118164
T6Run51 Project Analysis,Overlay,264872592.0,176.47999572753906,3.2799999713897705
T6Run52 Project Analysis,Reseal,62626912.0,36.43000030517578,8.489999771118164
T6Run52 Project Analysis,Overlay,262428496.0,173.61000061035156,3.2799999713897705
T6Run53 Project Analysis,Reseal,59160056.0,36.31999969482422,8.489999771118164
T6Run53 Project Analysis,Overlay,264948304.0,185.6999969482422,3.2799999713897705
T6Run54 Project Analysis,Reseal,52408364.0,35.279998779296875,8.489999771118164
T6Run54 Project Analysis,Overlay,249103920.0,178.9499969482422,3.2899999618530273
T6Run55 Project Analysis,Reseal,48118320.0,33.900001525878906,8.489999771118164
T6Run55 Project Analysis,Overlay,230742144.0,175.44000244140625,3.2899999618530273
T6Run56 Project Analysis,Reseal,36383276.0,30.8799991607666,8.5
T6Run56 Project Analysis,Overlay,193723104.0,157.17999267578125,3.299999952316284
T6Run57 Project Analysis,Reseal,569134848.0,93.69999694824219,7.96999979019165
T6Run57 Project Analysis,Overlay,977053184.0,452.04998779296875,3.430000066757202
T6Run58 Project Analysis,Reseal,561513920.0,95.48999786376953,7.96999979019165
T6Run58 Project Analysis,Overlay,981805824.0,475.260009765625,3.430000066757202
T6Run59 Project Analysis,Reseal,565424384.0,94.44999694824219,7.96999979019165
T6Run59 Project Analysis,Overlay,978857472.0,466.760009765625,3.430000066757202
T6Run60 Project Analysis,Reseal,539651520.0,97.13999938964844,7.96999979019165
T6Run60 Project Analysis,Overlay,968018944.0,503.3599853515625,3.440000057220459
T6Run61 Project Analysis,Reseal,487756448.0,95.58000183105469,7.96999979019165
T6Run61 Project Analysis,Overlay,899768576.0,486.8500061035156,3.4600000381469727
T6Run62 Project Analysis,Reseal,453880960.0,93.02999877929688,7.96999979019165
T6Run62 Project Analysis,Overlay,835588864.0,475.1600036621094,3.4600000381469727
