Run,Run Title,Alternative,NPV,IRR,AVE_IRI
242,T3Run242 Project Analysis,Regravelling,57977152,-9999.990234,7.489999771
243,T3Run243 Project Analysis,Regravelling,57230736,-9999.990234,7.090000153
244,T3Run244 Project Analysis,Regravelling,63753820,-9999.990234,7.400000095
245,T3Run245 Project Analysis,Regravelling,58175196,-9999.990234,7.110000134
246,T3Run246 Project Analysis,Regravelling,299887680,-9999.990234,9.840000153
247,T3Run247 Project Analysis,Regravelling,283038656,-9999.990234,9.569999695
248,T3Run248 Project Analysis,Regravelling,302619328,-9999.990234,9.979999542
249,T3Run249 Project Analysis,Regravelling,307337952,-9999.990234,9.140000343
250,T3Run250 Project Analysis,Regravelling,285546560,-9999.990234,9.130000114
251,T3Run251 Project Analysis,Regravelling,310073984,-9999.990234,9.869999886
252,T3Run252 Project Analysis,Regravelling,291335104,-9999.990234,9.529999733
253,T3Run253 Project Analysis,Regravelling,32609536,-9999.990234,6.690000057
254,T3Run254 Project Analysis,Regravelling,30352810,-9999.990234,6.639999866
255,T3Run255 Project Analysis,Regravelling,33170232,-9999.990234,6.710000038
256,T3Run256 Project Analysis,Regravelling,29695272,-9999.990234,6.659999847
257,T3Run257 Project Analysis,Regravelling,26683752,-9999.990234,6.659999847
258,T3Run258 Project Analysis,Regravelling,29955714,-9999.990234,6.800000191
259,T3Run259 Project Analysis,Regravelling,25028786,566.9199829,6.840000153
260,T3Run260 Project Analysis,Regravelling,84349912,-9999.990234,7.159999847
261,T3Run261 Project Analysis,Regravelling,79180464,-9999.990234,7.079999924
262,T3Run262 Project Analysis,Regravelling,85679512,-9999.990234,7.199999809
263,T3Run263 Project Analysis,Regravelling,77822216,-9999.990234,7.110000134
264,T3Run264 Project Analysis,Regravelling,70745704,-9999.990234,7.099999905
265,T3Run265 Project Analysis,Regravelling,78404816,-9999.990234,7.349999905
266,T3Run266 Project Analysis,Regravelling,66860756,-9999.990234,7.400000095
267,T3Run267 Project Analysis,Regravelling,374024128,-9999.990234,9.489999771
268,T3Run268 Project Analysis,Regravelling,353078848,-9999.990234,9.260000229
269,T3Run269 Project Analysis,Regravelling,377760032,-9999.990234,9.609999657
270,T3Run270 Project Analysis,Regravelling,379808896,-9999.990234,8.859999657
271,T3Run271 Project Analysis,Regravelling,352535616,-9999.990234,8.850000381
272,T3Run272 Project Analysis,Regravelling,382318496,-9999.990234,9.489999771
273,T3Run273 Project Analysis,Regravelling,329560160,-9999.990234,9.630000114
274,T3Run274 Project Analysis,Regravelling,35941372,-9999.990234,6.599999905
275,T3Run275 Project Analysis,Regravelling,33591616,868.8400269,6.559999943
276,T3Run276 Project Analysis,Regravelling,36523724,-9999.990234,6.619999886
277,T3Run277 Project Analysis,Regravelling,32867558,812.1900024,6.579999924
278,T3Run278 Project Analysis,Regravelling,29436458,613.1599731,6.570000172
279,T3Run279 Project Analysis,Regravelling,32845842,714.9299927,6.679999828
280,T3Run280 Project Analysis,Regravelling,27493426,490.7900085,6.710000038
281,T3Run281 Project Analysis,Regravelling,92233088,-9999.990234,6.96999979
282,T3Run282 Project Analysis,Regravelling,86684840,-9999.990234,6.909999847
283,T3Run283 Project Analysis,Regravelling,93628256,-9999.990234,7
284,T3Run284 Project Analysis,Regravelling,84811728,-9999.990234,6.929999828
285,T3Run285 Project Analysis,Regravelling,77034448,-9999.990234,6.929999828
286,T3Run286 Project Analysis,Regravelling,85264744,-9999.990234,7.119999886
287,T3Run287 Project Analysis,Regravelling,72919920,-9999.990234,7.170000076
288,T3Run288 Project Analysis,Regravelling,414411488,-9999.990234,9.039999962
289,T3Run289 Project Analysis,Regravelling,391325600,-9999.990234,8.840000153
290,T3Run290 Project Analysis,Regravelling,418625888,-9999.990234,9.149999619
291,T3Run291 Project Analysis,Regravelling,382140576,-9999.990234,8.909999847
292,T3Run292 Project Analysis,Regravelling,354921984,-9999.990234,8.899999619
293,T3Run293 Project Analysis,Regravelling,384997792,-9999.990234,9.539999962
294,T3Run294 Project Analysis,Regravelling,332095584,-9999.990234,9.68999958
295,T3Run295 Project Analysis,Regravelling,35073372,606.7600098,6.690000057
296,T3Run296 Project Analysis,Regravelling,32953130,569.1099854,6.650000095
297,T3Run297 Project Analysis,Regravelling,35508692,617.0900269,6.699999809
298,T3Run298 Project Analysis,Regravelling,32089944,559.6199951,6.659999847
299,T3Run299 Project Analysis,Regravelling,28651660,477.8500061,6.659999847
300,T3Run300 Project Analysis,Regravelling,31220460,521.1799927,6.769999981
301,T3Run301 Project Analysis,Regravelling,26342470,436.2099915,6.800000191
302,T3Run302 Project Analysis,Regravelling,87926904,-9999.990234,7.050000191
303,T3Run303 Project Analysis,Regravelling,82974504,-9999.990234,7
