Run,Run Title,Alternative,NPV,IRR,AVE_IRI,
186 ,T5Run186 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.27999973,372
187 ,T5Run187 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.27999973,374
188 ,T5Run188 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.27999973,375
189 ,T5Run189 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.27999973,378
190 ,T5Run190 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.97999954,380
191 ,T5Run191 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.97999954,382
192 ,T5Run192 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.97999954,384
193 ,T5Run193 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.97999954,386
194 ,T5Run194 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.97999954,388
195 ,T5Run195 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.97999954,390
196 ,T5Run196 Project Analysis,Minimum Maintenance (B),0,-9999.990234,13.97999954,392
197 ,T5Run197 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.75,394
198 ,T5Run198 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.75,396
199 ,T5Run199 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.75,398
200 ,T5Run200 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.75,400
201 ,T5Run201 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.75,402
202 ,T5Run202 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.75,404
203 ,T5Run203 Project Analysis,Minimum Maintenance (B),0,-9999.990234,14.76000023,406
204 ,T5Run204 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.18999958,408
205 ,T5Run205 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.18999958,410
206 ,T5Run206 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.18999958,412
207 ,T5Run207 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.18999958,414
208 ,T5Run208 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.18999958,416
209 ,T5Run209 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.18999958,418
210 ,T5Run210 Project Analysis,Minimum Maintenance (B),0,-9999.990234,15.18999958,420
211 ,T5Run211 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.260000229,422
212 ,T5Run212 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.260000229,424
213 ,T5Run213 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.260000229,426
214 ,T5Run214 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.260000229,428
215 ,T5Run215 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.269999981,430
216 ,T5Run216 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.260000229,432
217 ,T5Run217 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.269999981,434
218 ,T5Run218 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.340000153,436
219 ,T5Run219 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.340000153,438
220 ,T5Run220 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.340000153,440
221 ,T5Run221 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.340000153,442
222 ,T5Run222 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.340000153,444
223 ,T5Run223 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.340000153,446
224 ,T5Run224 Project Analysis,Minimum Maintenance (B),0,-9999.990234,7.340000153,448
225 ,T5Run225 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.650000095,450
226 ,T5Run226 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.650000095,452
227 ,T5Run227 Project Analysis,Minimum Maintenance (B),0,-9999.990234,6.650000095,454
